,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
663,326183,Karina,Hobbs,M,1992-10-22,516.96,2023-01-10,Miller-Schmidt,Electronics
666,685223,Chase,Hernandez,M,1960-10-30,71.5,2023-02-21,Jennings-Black,Clothing
669,209275,Benjamin,Gutierrez,M,1968-10-28,188.08,2023-03-01,Thompson Inc,Electronics
670,293957,Kelly,Fisher,M,1977-10-26,97.68,2023-01-20,Richardson Group,Restaurant
675,808449,Terri,Ward,M,1971-10-28,77.04,2023-03-12,"Hammond, Johnson and Donovan",Restaurant
676,597427,Ashley,Willis,M,1966-10-29,72.46,2023-05-08,Cook Ltd,Restaurant
682,938450,Jared,Henry,M,1988-10-23,194.93,2023-03-31,"Smith, Thomas and Miller",Cosmetic
687,706018,Angela,Garcia,M,1975-10-27,1831.8,2023-09-12,Salas-Nguyen,Travel
688,965548,Matthew,Cox,M,1956-10-31,368.47,2023-02-03,Dixon-Roberts,Market
689,322429,Kelly,Fernandez,M,1995-10-22,83.08,2023-03-10,Rodriguez Group,Cosmetic
692,332928,Linda,Olson,M,1965-10-29,130.08,2023-10-13,"Gonzalez, Gomez and Miller",Electronics
693,729759,Adam,Russell,M,1970-10-28,55.2,2023-06-19,Kelly-Rodriguez,Market
694,288117,Deanna,Brown,M,1986-10-24,16.95,2023-07-17,Mercer and Sons,Restaurant
696,961730,Kristen,Hayes,M,1977-10-26,64.67,2023-05-28,Ballard-Joseph,Market
697,125710,Angel,Silva,M,1970-10-28,371.31,2023-06-05,Cooper-Oneill,Market
698,396337,Stephanie,Mack,M,1997-10-21,1101.35,2023-02-12,Baldwin-Mitchell,Travel
701,702556,Jason,Vazquez,M,2004-10-19,181.0,2023-09-24,Carr LLC,Cosmetic
704,748258,Daniel,Black,M,1950-11-02,1723.93,2023-03-22,"Owens, Terry and Martin",Travel
705,233411,Maria,Long,M,1964-10-29,76.79,2023-09-23,Miranda Inc,Restaurant
707,968238,Nathan,Gentry,M,1949-11-02,70.76,2023-10-09,White-Alvarado,Restaurant
708,203329,Dillon,Wood,M,2005-10-19,68.62,2023-04-20,Brewer and Sons,Cosmetic
710,896517,Lindsey,Mcdonald,M,1963-10-30,265.01,2023-02-01,"Andrews, Chandler and Webb",Market
712,338502,Alicia,Freeman,M,1992-10-22,286.93,2023-02-18,Sanchez Inc,Market
713,107965,Christian,Sparks,M,1978-10-26,2771.93,2023-05-07,Watkins Inc,Travel
717,535560,Russell,Wallace,M,1964-10-29,51.0,2023-10-06,"Bowers, Mckinney and Estes",Cosmetic
718,688127,Ronnie,Lawrence,M,1970-10-28,139.79,2023-08-03,Jackson Inc,Clothing
719,733099,Carrie,Perez,M,1975-10-27,49.33,2023-02-13,French Group,Restaurant
724,975373,Jennifer,Harding,M,1978-10-26,49.36,2023-03-22,"Thomas, Odom and Diaz",Clothing
726,558923,Christopher,Elliott,M,1982-10-25,13.18,2023-03-25,Hickman-Williams,Restaurant
728,724748,Erica,Haley,M,1996-10-21,29.55,2023-04-06,"Rasmussen, Hicks and Cooke",Restaurant
735,611753,Cameron,Kelley,M,2002-10-20,38.73,2023-03-04,"Hunter, Riley and Tucker",Restaurant
736,840656,Diana,Obrien,M,2004-10-19,135.63,2023-10-06,"Miller, Arnold and Bailey",Clothing
741,240733,Shane,Baldwin,M,1956-10-31,71.36,2023-02-24,Lee and Sons,Electronics
744,591095,Sheila,Fuller,M,1992-10-22,78.55,2023-01-03,Brown PLC,Restaurant
747,753513,Kayla,Vargas,M,1961-10-30,460.76,2023-08-18,Davies-Anderson,Market
748,720828,Luke,Barker,M,1960-10-30,116.73,2023-08-30,"Rangel, Lewis and Wolf",Cosmetic
751,282197,Martin,Preston,M,1948-11-02,180.22,2023-05-08,May-Espinoza,Cosmetic
756,271541,Timothy,Brooks,M,2004-10-19,29.9,2023-02-18,Mckay PLC,Restaurant
759,405553,Cynthia,Mercer,M,1982-10-25,440.49,2023-01-24,"Howard, Kirk and Frost",Market
760,657568,Shawn,Lopez,M,1997-10-21,51.83,2023-09-14,Lewis-Thomas,Cosmetic
761,422753,Nicole,West,M,1985-10-24,424.64,2023-01-13,"Cobb, Hanna and Adams",Market
762,47187,Stephen,Johnson,M,1970-10-28,43.67,2023-04-12,Parrish-Kelley,Clothing
763,821685,Sean,Pratt,M,1979-10-26,265.17,2023-09-30,"Jackson, Foster and Brown",Market
765,650118,Robert,Rodgers,M,1983-10-25,355.34,2023-05-11,Howell Group,Market
766,174818,Crystal,Arnold,M,1970-10-28,819.4,2023-07-03,Franklin-Ortiz,Electronics
767,696702,Megan,Hernandez,M,1994-10-22,115.46,2023-08-01,Gordon-Young,Market
768,25985,Cynthia,Patel,M,1991-10-23,231.14,2023-02-24,"Martinez, Proctor and Flowers",Clothing
770,227632,Kristina,Young,M,2005-10-19,1803.32,2023-04-01,Santos Ltd,Travel
771,653291,Patricia,Lewis,M,1971-10-28,172.11,2023-07-27,Stewart Group,Clothing
772,287502,Kimberly,Chapman,M,1949-11-02,168.83,2023-09-30,"Smith, Munoz and Underwood",Cosmetic
773,815839,Christopher,Luna,M,1999-10-21,1603.15,2023-07-04,Ortega-Oliver,Travel
774,4800,Michael,Martinez,M,1972-10-27,189.24,2023-06-30,Hall LLC,Electronics
781,270874,Victoria,Hill,M,1989-10-23,350.77,2023-07-08,Pham-Hahn,Market
784,36335,Shannon,Moran,M,1958-10-31,125.2,2023-06-05,Wilson LLC,Cosmetic
785,792943,Scott,Hogan,M,1971-10-28,616.9,2023-04-11,"Richardson, Mitchell and Hamilton",Travel
786,762629,Miguel,Wood,M,1952-11-01,2485.81,2023-09-26,"Nunez, Ballard and Smith",Travel
788,491345,Mark,Smith,M,1965-10-29,127.61,2023-01-06,Schneider LLC,Electronics
789,728381,Troy,Love,M,1948-11-02,127.21,2023-02-11,Ramos LLC,Electronics
790,963534,John,Brown,M,1990-10-23,999.18,2023-03-24,Wilson Inc,Travel
794,943640,Robert,Simon,M,1975-10-27,122.99,2023-02-18,Walter-Hamilton,Travel
799,889034,Keith,Mccoy,M,1985-10-24,139.66,2023-07-10,Wheeler PLC,Clothing
800,785338,James,Durham,M,1994-10-22,182.62,2023-08-19,"Taylor, Mueller and Jones",Cosmetic
803,172963,Brandon,Lopez,M,1974-10-27,52.71,2023-09-13,Robertson and Sons,Restaurant
810,442426,David,Moore,M,1973-10-27,121.67,2023-04-11,Ford and Sons,Cosmetic
811,794252,Jennifer,Prince,M,1975-10-27,286.31,2023-09-05,Moore-Mcdonald,Market
812,257512,Elizabeth,Li,M,1997-10-21,29.34,2023-01-10,Daniels and Sons,Clothing
813,733870,Kevin,Thompson,M,1991-10-23,80.12,2023-07-08,Donovan-Rhodes,Market
815,63009,Crystal,Brady,M,1988-10-23,262.82,2023-02-21,Brown PLC,Clothing
820,487652,Christopher,Allen,M,1991-10-23,2423.47,2023-01-01,"Brown, Jackson and Yates",Travel
821,218105,Jennifer,Fitzpatrick,M,1967-10-29,350.44,2023-07-08,Adams PLC,Market
825,903224,Lisa,Nichols,M,1954-11-01,89.25,2023-03-13,"Leblanc, Pierce and Nelson",Restaurant
829,624390,Connie,Bell,M,1951-11-02,11.93,2023-04-19,Hall PLC,Restaurant
830,72826,Taylor,Day,M,1958-10-31,489.19,2023-08-09,"Anderson, Mitchell and Hernandez",Electronics
833,665569,Derek,Woods,M,1975-10-27,1936.77,2023-08-26,Garrett-Potter,Travel
835,100274,Carol,Lucas,M,1954-11-01,157.78,2023-05-30,Jenkins Group,Cosmetic
837,546719,Stephen,Watson,M,1977-10-26,511.23,2023-02-27,"Ray, Graham and Scott",Electronics
841,466177,Karen,Henry,M,1953-11-01,69.51,2023-01-08,"Allen, Smith and White",Clothing
843,551432,Kathleen,Koch,M,1973-10-27,14.64,2023-03-08,Mercer-Ray,Restaurant
844,267069,Anthony,Wolf,M,1998-10-21,1105.7,2023-05-07,"Wiley, Underwood and Aguilar",Travel
848,651801,John,Parsons,M,1975-10-27,132.11,2023-08-12,Richards-Farmer,Travel
849,416195,Christina,Wu,M,1981-10-25,275.73,2023-09-10,"Middleton, Doyle and Contreras",Clothing
850,472634,Victoria,Nolan,M,1993-10-22,176.23,2023-07-11,Castaneda-Gibson,Clothing
851,282158,Amanda,Snyder,M,1967-10-29,994.91,2023-08-04,"Rodgers, Thompson and Figueroa",Travel
854,79669,Bryan,Christian,M,1967-10-29,290.41,2023-07-14,Carlson PLC,Electronics
855,23141,Tyler,Morris,M,1964-10-29,169.44,2023-09-24,"Reid, Williams and Lewis",Market
857,938924,Jill,Valentine,M,1977-10-26,34.32,2023-02-28,"Higgins, Moore and Cox",Cosmetic
858,453101,Christopher,Cobb,M,2001-10-20,440.58,2023-08-21,"Williams, Newman and Hammond",Electronics
859,697387,Erica,Miller,M,1980-10-25,122.91,2023-08-06,Thomas-Garcia,Cosmetic
863,164252,Susan,Morales,M,1999-10-21,241.27,2023-08-28,"Parker, Murray and Myers",Travel
864,254934,Taylor,Smith,M,1970-10-28,1481.95,2023-08-24,Riley PLC,Travel
867,122346,Linda,Clements,M,1989-10-23,917.81,2023-09-10,"Levy, Brown and Stewart",Electronics
869,695328,Alicia,White,M,1948-11-02,88.71,2023-02-17,Kemp Inc,Clothing
871,172533,Jessica,Harris,M,2004-10-19,30.32,2023-09-07,Atkinson-Mathis,Restaurant
872,963351,Gary,Lucas,M,1950-11-02,770.45,2023-09-14,Decker LLC,Travel
878,129987,Brandon,Weiss,M,1958-10-31,1946.7,2023-01-03,Hunt-Hartman,Travel
884,363791,Paul,Williams,M,1995-10-22,239.64,2023-05-10,Foster-Pratt,Clothing
885,982668,Elizabeth,Holt,M,1970-10-28,2101.18,2023-05-04,"Taylor, Jones and Thomas",Travel
887,201914,Claudia,Reilly,M,1961-10-30,267.74,2023-01-05,Lynch PLC,Clothing
889,850534,Sherri,Lewis,M,2002-10-20,133.02,2023-02-20,Cook Inc,Electronics
890,518891,Bradley,Whitney,M,1963-10-30,1041.81,2023-02-27,"Patrick, Hall and Bennett",Travel
893,38605,Jonathan,Hernandez,M,1993-10-22,1119.85,2023-04-27,"Wells, Robbins and Lee",Travel
894,196413,Yvonne,Foley,M,1991-10-23,372.51,2023-08-01,Reynolds-Ayala,Travel
896,803509,Nathan,Pearson,M,1965-10-29,164.07,2023-01-20,"White, Eaton and Moore",Electronics
898,812315,Aaron,Marsh,M,1986-10-24,27.17,2023-08-22,Santos Group,Market
899,489161,Stephanie,Navarro,M,2000-10-20,870.94,2023-08-17,Rodriguez PLC,Electronics
903,229741,Lisa,Allen,M,1976-10-26,195.31,2023-08-02,"Cummings, Barker and Mcneil",Clothing
906,929123,Tara,Roy,M,2003-10-20,295.47,2023-06-25,"Williams, Hughes and Anderson",Clothing
907,338443,James,Ferguson,M,1963-10-30,410.84,2023-07-25,Parsons LLC,Market
911,269005,Erin,King,M,2000-10-20,97.25,2023-02-11,"Reese, Kent and Benson",Restaurant
913,358176,Alexis,Houston,M,1958-10-31,2191.34,2023-02-13,Gomez-Middleton,Travel
914,959078,Alexandra,Neal,M,1952-11-01,213.63,2023-09-07,Mendez LLC,Market
917,554257,Monique,Herrera,M,1998-10-21,199.08,2023-01-31,Morrison LLC,Clothing
918,372134,Zachary,Price,M,1990-10-23,407.95,2023-03-15,"Williamson, Woods and Jackson",Market
921,290906,Adam,Hall,M,1983-10-25,935.17,2023-07-21,"Scott, Franklin and Reese",Electronics
924,586826,John,Thomas,M,1962-10-30,88.47,2023-08-06,Scott-Smith,Restaurant
925,427345,Jillian,Palmer,M,1977-10-26,122.3,2023-07-29,Nelson Inc,Cosmetic
926,82718,Erica,Duncan,M,1984-10-24,702.99,2023-08-09,"Burns, Hunter and Solis",Electronics
927,474388,Sydney,Boone,M,1958-10-31,30.67,2023-05-09,"Hernandez, Lawson and Lewis",Restaurant
929,611377,Brittney,Jackson,M,1965-10-29,689.52,2023-04-30,Adkins-Singh,Electronics
933,622638,Courtney,Poole,M,1955-11-01,34.79,2023-09-29,Hodges Inc,Market
935,808679,Joe,Crosby,M,1954-11-01,189.93,2023-06-26,Brown-Higgins,Market
936,416530,Nicholas,Martinez,M,1972-10-27,84.79,2023-01-13,Davis-Rivera,Restaurant
942,830480,Justin,Hall,M,1999-10-21,497.18,2023-08-28,"Carlson, Simpson and Francis",Electronics
948,18399,Ronnie,Paul,M,1996-10-21,270.53,2023-08-28,Baldwin and Sons,Electronics
951,930183,Brent,Werner,M,2003-10-20,2256.49,2023-03-09,Cowan-Matthews,Travel
952,469988,Laura,Moore,M,1949-11-02,257.53,2023-07-01,Lawson-Marsh,Electronics
953,163571,Hannah,Cox,M,1996-10-21,26.39,2023-08-12,"White, Stevenson and Watson",Cosmetic
956,29818,Michael,Harris,M,1959-10-31,65.9,2023-06-01,Lutz-Jennings,Cosmetic
957,355439,Samuel,Martin,M,1956-10-31,865.68,2023-07-04,Brown Group,Electronics
960,382765,Andre,Alvarado,M,1950-11-02,668.66,2023-09-27,Walton Ltd,Electronics
961,322926,Christina,King,M,1965-10-29,699.75,2023-08-31,Rodriguez-Sanders,Electronics
964,911373,Paul,Best,M,1990-10-23,38.2,2023-09-09,"Ramirez, Barber and Martin",Restaurant
970,810781,Taylor,Hunt,M,1966-10-29,2105.49,2023-09-03,"White, Skinner and Clark",Travel
972,220455,John,Cohen,M,1986-10-24,44.55,2023-05-24,"Flynn, Jones and Gillespie",Restaurant
974,754978,James,Ortega,M,1973-10-27,446.74,2023-05-17,Martin-Crawford,Electronics
979,530817,Michael,Foley,M,1990-10-23,117.56,2023-10-11,"Smith, Weiss and Tran",Clothing
981,578867,Donna,Boyd,M,1974-10-27,468.27,2023-01-19,Thompson Group,Electronics
982,824726,Debra,Young,M,1992-10-22,148.96,2023-01-12,"Holmes, Lopez and Hayes",Clothing
983,291192,Linda,Nguyen,M,1970-10-28,30.89,2023-09-08,Romero Ltd,Restaurant
984,551271,Michael,Smith,M,1973-10-27,47.65,2023-02-12,Smith-Wheeler,Market
986,942962,Denise,Smith,M,1958-10-31,975.41,2023-04-18,"Parker, Smith and Marsh",Travel
987,400906,Margaret,Dennis,M,1976-10-26,532.25,2023-03-21,Martinez LLC,Electronics
989,279351,Sandra,George,M,2000-10-20,145.66,2023-07-26,"Edwards, Knight and Dunn",Cosmetic
991,933784,Catherine,Rogers,M,1979-10-26,48.17,2023-03-11,Walker-Sexton,Restaurant
995,558372,Steven,Graham,M,1951-11-02,78.01,2023-06-11,Cline-Grant,Restaurant
996,214860,Melissa,Henderson,M,1963-10-30,610.47,2023-04-27,Patton-Freeman,Electronics
997,269210,Ashley,Becker,M,1948-11-02,70.11,2023-05-20,Scott Inc,Restaurant
998,401786,Chad,Smith,M,1986-10-24,153.13,2023-08-19,"Hayes, Schmidt and Novak",Clothing
1010,124890,Jennifer,Moore,M,1992-10-22,162.35,2023-05-02,Shepard Inc,Cosmetic
1012,449256,Shaun,Branch,M,1986-10-24,2775.98,2023-09-16,White-Richardson,Travel
1013,165940,James,Madden,M,1966-10-29,24.81,2023-06-08,George and Sons,Market
1015,353900,Cathy,Chapman,M,1968-10-28,251.82,2023-08-29,Walker-Garcia,Market
1021,701797,Stephen,Shaffer,M,1969-10-28,66.64,2023-09-06,Brooks-Lopez,Cosmetic
1022,896644,April,Sutton,M,1976-10-26,283.74,2023-03-08,"Morgan, Hall and Johns",Electronics
1023,512527,Angela,Davis,M,2000-10-20,7.43,2023-05-09,"Sanchez, Benitez and Clayton",Market
1024,127643,Stacy,Leon,M,1955-11-01,232.96,2023-07-28,"Robinson, Miller and Allen",Clothing
1028,711524,Richard,Anderson,M,1975-10-27,43.29,2023-03-16,Montes-Wagner,Clothing
1029,455874,Joshua,Maynard,M,1948-11-02,143.04,2023-07-08,"Robles, Copeland and Rice",Clothing
1031,612887,Mark,Gonzalez,M,1972-10-27,296.59,2023-07-11,Ellis-Smith,Clothing
1034,193646,Jacob,Banks,M,1978-10-26,73.28,2023-04-01,Brown Group,Clothing
1035,770334,Samantha,Holmes,M,2000-10-20,95.91,2023-07-31,Castillo-White,Cosmetic
1037,940908,Christopher,Simon,M,1954-11-01,434.29,2023-07-02,Mason-Myers,Market
1038,939902,Bryan,White,M,1993-10-22,157.9,2023-04-27,Little-Little,Cosmetic
1039,708149,Stephen,Foster,M,1986-10-24,81.28,2023-01-26,Allen and Sons,Restaurant
1040,917881,Kenneth,Crosby,M,1957-10-31,30.44,2023-01-25,"Hicks, Drake and Reed",Clothing
1042,629929,Katie,Brown,M,1957-10-31,2245.17,2023-05-18,"Duncan, Torres and Parker",Travel
1043,812119,Brandy,Jimenez,M,1975-10-27,110.98,2023-08-26,"Reid, Sloan and Trujillo",Travel
1044,524398,Kathleen,Smith,M,1996-10-21,231.85,2023-09-13,Gomez-Morton,Clothing
1046,179770,Michael,Lewis,M,2004-10-19,429.32,2023-06-30,Kim-Juarez,Electronics
1047,700315,Joanna,Smith,M,1958-10-31,64.98,2023-04-30,Kane Inc,Restaurant
1049,15677,Traci,Wilkinson,M,1980-10-25,48.38,2023-02-01,Leon Inc,Restaurant
1056,169217,Courtney,Reyes,M,1979-10-26,914.55,2023-07-29,"Shannon, Oconnor and Shaw",Travel
1060,328810,Elizabeth,Leach,M,1965-10-29,676.53,2023-01-29,"Williams, Rodriguez and Bridges",Electronics
1064,672788,Jennifer,Maxwell,M,2002-10-20,75.52,2023-02-21,Bush-Jones,Restaurant
1068,627942,Cassandra,Hart,M,2002-10-20,203.41,2023-05-09,Lee-Brown,Clothing
1073,549577,Lauren,Chandler,M,2000-10-20,196.63,2023-04-11,Baxter Group,Cosmetic
1074,409712,Monique,Watson,M,1961-10-30,781.73,2023-04-24,"Rodriguez, Rubio and Jackson",Electronics
1076,263359,Jessica,Matthews,M,1967-10-29,109.24,2023-06-22,"Thompson, Espinoza and Harvey",Clothing
1077,780508,Jonathan,Johnson,M,1984-10-24,509.13,2023-08-22,Castaneda-Wallace,Travel
1079,10487,Renee,Stewart,M,1999-10-21,67.48,2023-09-28,"Roach, Christian and Lee",Electronics
1080,363989,John,Wells,M,2003-10-20,1588.14,2023-05-25,"Hartman, Alvarado and Rogers",Travel
1081,539847,Laura,Rodriguez,M,1949-11-02,1304.88,2023-03-06,Thompson-Knapp,Travel
1082,509151,Riley,Freeman,M,1953-11-01,71.73,2023-05-27,"Gomez, Thompson and Page",Market
1083,563954,Mary,Lane,M,1988-10-23,176.03,2023-07-17,Griffin-Hudson,Clothing
1085,858879,Micheal,Frazier,M,2002-10-20,742.69,2023-03-27,Jimenez-Brown,Electronics
1088,725195,Danielle,Hill,M,1992-10-22,2691.54,2023-06-01,Dean-Mccoy,Travel
1091,748478,Brian,Smith,M,1972-10-27,400.96,2023-02-16,"Fields, Martinez and Burns",Electronics
1092,722354,Cassandra,Lawson,M,1991-10-23,171.66,2023-01-15,Diaz-Zamora,Electronics
1093,406976,Dorothy,Walters,M,1966-10-29,941.95,2023-09-23,Kennedy-Turner,Electronics
1096,308368,Michael,Lee,M,1960-10-30,23.24,2023-03-04,Lynch-Moore,Restaurant
1102,957631,Nina,Rocha,M,1959-10-31,36.5,2023-02-21,Weaver-Nichols,Clothing
1103,831267,Monica,Jefferson,M,1956-10-31,191.16,2023-08-22,Wallace Ltd,Clothing
1107,489244,Amber,Stephens,M,2005-10-19,97.02,2023-07-08,Rogers-Burns,Clothing
1108,443629,Angela,Wells,M,1969-10-28,2733.46,2023-06-07,Dawson-Blackwell,Travel
1109,448583,Cristina,Miller,M,1988-10-23,34.95,2023-09-24,Schultz LLC,Restaurant
1110,570326,Jody,Bryan,M,1985-10-24,71.87,2023-03-22,May Ltd,Restaurant
1114,367161,Margaret,Rose,M,1968-10-28,184.66,2023-07-02,Gomez Group,Cosmetic
1115,316248,Amy,Mclean,M,1970-10-28,426.07,2023-09-15,Roberts Inc,Electronics
1116,886987,Jessica,White,M,1993-10-22,128.8,2023-03-11,"Brown, Williams and Moore",Electronics
1118,279688,Kathleen,Alexander,M,1998-10-21,46.26,2023-09-13,Porter Ltd,Market
1120,711812,Christian,Lee,M,2003-10-20,268.21,2023-09-28,"Munoz, Williams and Williams",Electronics
1121,500236,Alexandra,Gray,M,1974-10-27,265.48,2023-01-01,Fischer-Wheeler,Clothing
1122,47728,Bruce,Schneider,M,1993-10-22,188.72,2023-10-09,"Henry, Sanders and Johnson",Clothing
1123,473313,Michael,Fuller,M,2001-10-20,596.35,2023-08-07,Brown-Ortiz,Electronics
1124,428379,Samantha,Sanchez,M,2005-10-19,97.55,2023-10-10,"Meyer, Joseph and Gardner",Market
1126,705386,Ian,Lee,M,1972-10-27,59.91,2023-10-13,Boone Inc,Cosmetic
1129,409861,Melissa,Carter,M,1969-10-28,1594.65,2023-05-10,"Henderson, Whitaker and Watson",Travel
1132,788353,Andrew,Scott,M,1965-10-29,90.07,2023-07-05,Torres-Ferguson,Clothing
1134,197846,Robert,Yates,M,2001-10-20,103.41,2023-10-03,Ramirez-Armstrong,Cosmetic
1139,556135,Mike,Walker,M,1981-10-25,25.17,2023-08-10,"Snyder, Rodriguez and Cortez",Restaurant
1141,289922,Cameron,Torres,M,1997-10-21,26.33,2023-03-10,Powell-Freeman,Restaurant
1142,648912,Joshua,Sanchez,M,1997-10-21,53.74,2023-07-19,"Lambert, Miller and Ward",Clothing
1145,405744,James,Ortiz,M,1951-11-02,904.85,2023-01-31,"Moody, Hansen and Cook",Electronics
1146,595071,Teresa,Lopez,M,2001-10-20,554.18,2023-05-03,Shelton-Mcdonald,Electronics
1150,729230,Steven,Heath,M,1975-10-27,77.03,2023-10-13,"Lin, Peterson and Miller",Restaurant
1151,931156,Charles,Richards,M,1958-10-31,379.4,2023-09-26,"Lawrence, Gibson and Richardson",Electronics
1155,910911,Corey,Kramer,M,1948-11-02,111.07,2023-08-22,"Thomas, Kent and Willis",Cosmetic
1157,182529,Donna,Snyder,M,1984-10-24,312.46,2023-05-11,"Chang, Sloan and Williams",Electronics
1159,887082,Katie,Obrien,M,1980-10-25,84.66,2023-02-19,"Bartlett, Williams and Petersen",Market
1160,318646,Mike,Mercer,M,1995-10-22,269.24,2023-08-30,"Johnson, Schultz and Glenn",Clothing
1167,313508,Tyler,Peterson,M,1980-10-25,162.36,2023-07-26,Reed-Peterson,Cosmetic
1168,895385,Jennifer,Stephenson,M,1983-10-25,50.98,2023-05-25,Perez-Nicholson,Cosmetic
1170,511793,Shawn,Foster,M,1948-11-02,121.84,2023-01-13,Smith-Jackson,Cosmetic
1171,328794,Taylor,Donaldson,M,1982-10-25,291.05,2023-10-14,Jenkins LLC,Clothing
1172,710344,Andrew,Brown,M,1996-10-21,246.4,2023-09-28,Figueroa Inc,Market
1173,880854,Mary,Christensen,M,2003-10-20,464.53,2023-10-08,"Williams, Herrera and Black",Electronics
1175,174799,John,Brown,M,1975-10-27,952.03,2023-05-14,Dominguez Inc,Electronics
1176,99770,Edward,Owen,M,1965-10-29,494.45,2023-05-14,"Schultz, Davis and Clark",Market
1178,618109,Joseph,Garcia,M,1953-11-01,105.64,2023-06-03,Rios-Brown,Market
1183,707275,Joel,Moore,M,1976-10-26,214.63,2023-02-15,"Dalton, Rogers and Mccormick",Clothing
1184,139757,Ashley,Chung,M,1953-11-01,206.91,2023-10-09,Petty Inc,Clothing
1185,603041,Stacie,Yoder,M,2001-10-20,837.99,2023-02-20,Bradford-Shelton,Electronics
1186,732447,Jennifer,Chapman,M,1978-10-26,927.84,2023-03-23,Watkins Inc,Electronics
1189,571084,Peggy,Gomez,M,1958-10-31,109.7,2023-06-08,Roth-Campos,Cosmetic
1190,394710,Matthew,Pennington,M,1994-10-22,382.82,2023-05-13,Phillips-Brown,Market
1193,461988,Shawn,Singleton,M,2001-10-20,160.47,2023-06-01,"Trevino, Bowman and Thornton",Clothing
1194,728357,Nicole,Thomas,M,1959-10-31,66.21,2023-07-28,Bonilla Ltd,Restaurant
1195,329151,Jack,Smith,M,1990-10-23,43.32,2023-03-15,Phillips-Martinez,Cosmetic
1198,648555,Lawrence,Matthews,M,2000-10-20,22.05,2023-05-16,Moore-Thomas,Cosmetic
1199,644358,Kimberly,Rogers,M,1966-10-29,178.05,2023-06-08,"Weber, Hendricks and Thompson",Cosmetic
1200,470351,Scott,Hudson,M,1960-10-30,58.74,2023-07-17,Stevenson and Sons,Restaurant
1202,550671,Nathan,Reid,M,1966-10-29,171.26,2023-07-06,Jones-Wang,Clothing
1203,1704,Maria,Wade,M,2000-10-20,445.21,2023-01-14,Douglas-Ponce,Electronics
1205,982464,Theresa,Perkins,M,2000-10-20,31.67,2023-06-28,Choi Group,Restaurant
1209,167540,Michael,Miller,M,1961-10-30,75.16,2023-01-14,"Lewis, Williams and Adkins",Cosmetic
1211,685309,Micheal,Carpenter,M,2005-10-19,94.03,2023-05-06,Richardson-Munoz,Restaurant
1212,429251,Megan,Boyer,M,1967-10-29,238.74,2023-01-15,Ford-Sutton,Clothing
1213,548756,Courtney,Price,M,1949-11-02,884.98,2023-05-27,Brown-James,Electronics
1214,383899,Christopher,Walker,M,1948-11-02,1940.38,2023-09-26,Calderon-Hart,Travel
1216,702118,David,Prince,M,1986-10-24,581.5,2023-02-18,Brown-Ingram,Travel
1218,325448,Nancy,Martin,M,1968-10-28,80.98,2023-10-07,"Mcdaniel, Mann and Chambers",Restaurant
1219,860587,Matthew,Cruz,M,1997-10-21,174.31,2023-07-24,Wiley Ltd,Cosmetic
1220,113437,Joanna,Lopez,M,1971-10-28,151.88,2023-03-04,Mitchell-Barton,Clothing
1221,940346,Michael,Sanchez,M,1979-10-26,453.63,2023-05-16,"Jones, Clay and Williams",Electronics
1224,242343,Darryl,Schultz,M,1988-10-23,947.34,2023-05-10,"Curtis, Roberson and Morris",Electronics
1230,954816,Matthew,Taylor,M,1992-10-22,111.14,2023-02-02,French Inc,Cosmetic
1231,712214,Jasmine,Gamble,M,1954-11-01,556.4,2023-03-20,"Hogan, Johnson and Burns",Travel
1233,17537,Micheal,Edwards,M,2002-10-20,1300.2,2023-06-15,"Harmon, Peterson and Mack",Travel
1236,89538,Hunter,Macdonald,M,1967-10-29,449.75,2023-08-07,"Hart, Hill and Martinez",Electronics
1240,420464,Ashley,Knight,M,1986-10-24,77.33,2023-04-05,Hansen and Sons,Restaurant
1242,344728,Amy,Campbell,M,1953-11-01,75.55,2023-04-16,Nunez LLC,Restaurant
1244,999639,Paul,Strickland,M,1956-10-31,111.72,2023-02-15,"Malone, Holt and Sanford",Cosmetic
